CUST_ID,캠페인 ID,캠페인 이름,광고그룹 ID,광고그룹 이름,키워드 ID,키워드,키워드 연결URL(PC),키워드 연결URL(모바일),키워드 입찰가,키워드 상태
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550253,리슈빌시스템에어컨비용,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550421,SK뷰시스템에어컨가격,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550205,하늘채시스템에어컨,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007489531326,SK뷰아파트시스템에어컨,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550221,호반베르디움시스템에어컨설치,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550203,리슈빌시스템에어컨,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550191,E편한세상시스템에어컨,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550196,호반베르디움시스템에어컨,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550258,SK뷰시스템에어컨비용,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550414,에피트시스템에어컨가격,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550195,서희스타힐스시스템에어컨,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550210,힐스테이트시스템에어컨설치,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007489531307,아이파크아파트시스템에어컨,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007489531323,하늘채아파트시스템에어컨,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550215,푸르지오시스템에어컨설치,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054523193,02. 브랜드K,nkw-a001-01-000007487550263,아테라시스템에어컨견적,,,70,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543483,삼성전자시스템에어컨,,,1480,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543489,삼성시스템에어컨견적,,,1370,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543485,시스템에어컨견적,,,6000,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543500,비스포크시스템에어컨,,,330,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543488,시스템에어컨설치비용,,,5700,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543482,시스템에어컨설치,,,8000,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543490,삼성무풍시스템에어컨가격,,,70,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146614261,가정용시스템에어컨,,,4000,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543486,무풍시스템에어컨,,,1810,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543491,시스템에어컨비교,,,1060,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543480,삼성시스템에어컨,,,4260,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543501,삼성비스포크시스템에어컨,,,360,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543497,거실시스템에어컨,,,700,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543481,삼성무풍시스템에어컨,,,3420,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543499,무풍에어컨시스템,,,640,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543494,시스템에어컨2실,,,880,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543498,천장형시스템에어컨,,,4020,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543492,시스템에어컨추천,,,3420,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543495,삼성시스템에어컨4실,,,330,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543484,시스템에어컨가격,,,2960,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543493,시스템에어컨4실,,,800,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543479,시스템에어컨,,,500,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543496,삼성무풍시스템에어컨4실,,,70,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146614262,삼성DVMH가정용무풍시스템4실,,,70,on
1596292,cmp-a001-01-000000010591900,파워_시스템에어컨_26년,grp-a001-01-000000066145907,파워_시스템에어컨_메인 키워드,nkw-a001-01-000008146543487,삼성시스템에어컨설치,,,3500,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054621092,05. 시스템에어컨 2대,nkw-a001-01-000007494848539,삼성시스템에어컨2대,,,70,on
1596292,cmp-a001-01-000000009270595,파워_시스템에어컨,grp-a001-01-000000054621092,05. 시스템에어컨 2대,nkw-a001-01-000007494848538,시스템에어컨2대,,,960,on
